date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:13:28	631310/631310	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/index.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/index.html	(from )
01:13:28	493/493	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Sep%202024%2018:13:27%20GMT	https://template.wphix.com/robots.txt		(from )
01:13:28	2170/2170	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/logo/favicon.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/logo/favicon.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:29	194901/194901	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/css/bootstrap.css	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/css/bootstrap.css	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:29	68606/68606	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/css/animate.css	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/css/animate.css	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:29	15806/15806	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/css/swiper-bundle.css	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/css/swiper-bundle.css	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:29	1776/1776	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/css/slick.css	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/css/slick.css	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:29	6951/6951	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/css/magnific-popup.css	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/css/magnific-popup.css	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:30	465639/465639	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/css/font-awesome-pro.css	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/css/font-awesome-pro.css	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:30	2351/2351	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/css/flaticon_shofy.css	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/css/flaticon_shofy.css	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:30	8364/8364	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/css/spacing.css	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/css/spacing.css	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:30	541870/541870	---MCZ	200	added ('OK')	text/css	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/css/main.css	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/css/main.css	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:30	5263/5263	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/logo/preloader/preloader-icon.svg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/logo/preloader/preloader-icon.svg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:31	11602/11602	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/logo/logo.svg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/logo/logo.svg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:31	1176/1176	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/icon/contact.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/icon/contact.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:31	81780/81780	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/contact.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/contact.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:31	818/818	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/icon/language-flag.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/icon/language-flag.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:32	366445/366445	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:03%20GMT	https://template.wphix.com/shofy-prv/shofy/shop.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:32	88918/88918	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:03%20GMT	https://template.wphix.com/shofy-prv/shofy/wishlist.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/wishlist.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:32	116543/116543	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/profile.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/profile.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:32	186481/186481	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/product-details.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/product-details.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:32	24195/24195	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:59%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/product-1.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/product-1.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:33	42931/42931	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:08:58%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/cartmini/empty-cart.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/cartmini/empty-cart.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:33	90872/90872	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/cart.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/cart.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:33	89319/89319	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/checkout.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/checkout.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:33	82528/82528	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/login.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/login.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:34	84166/84166	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/compare.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/compare.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:34	15326/15326	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/header/menu/menu-1.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/header/menu/menu-1.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:34	14949/14949	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/header/menu/menu-2.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/header/menu/menu-2.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:34	15879/15879	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/header/menu/menu-3.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/header/menu/menu-3.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:34	188334/188334	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-1.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-1.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:35	597553/597553	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/index-2.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/index-2.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:35	186603/186603	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-2.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-2.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:35	431917/431917	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/index-3.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/index-3.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:35	292496/292496	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-3.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-3.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:36	581047/581047	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/index-4.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/index-4.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:36	180109/180109	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-4.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-4.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:36	518582/518582	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/index-5.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/index-5.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:36	188511/188511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-5.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/menu/menu-home-5.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:36	89740/89740	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-category.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-category.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:37	366080/366080	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-list.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-list.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:37	353780/353780	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-masonary.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-masonary.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:37	364981/364981	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-full-width.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-full-width.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:37	366340/366340	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-1600.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-1600.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:38	366138/366138	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-right-sidebar.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-right-sidebar.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:38	339233/339233	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-no-sidebar.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-no-sidebar.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:38	333418/333418	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-filter-dropdown.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-filter-dropdown.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:38	330515/330515	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-filter-offcanvas.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-filter-offcanvas.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:38	578975/578975	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-load-more.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-load-more.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:39	366536/366536	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/shop-infinite-scroll.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/shop-infinite-scroll.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:39	35721/35721	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/menu/product/menu-product-img-1.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/menu/product/menu-product-img-1.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:39	22934/22934	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:57%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/menu/product/menu-product-img-2.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/menu/product/menu-product-img-2.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:39	173615/173615	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/product-details-progress.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/product-details-progress.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:39	188052/188052	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/product-details-video.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/product-details-video.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:40	187455/187455	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/product-details-countdown.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/product-details-countdown.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:40	186459/186459	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/product-details-presentation.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/product-details-presentation.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:40	187636/187636	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/product-details-swatches.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/product-details-swatches.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:40	183276/183276	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/product-details-list.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/product-details-list.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:41	184497/184497	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/product-details-gallery.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/product-details-gallery.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:41	183969/183969	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/product-details-slider.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/product-details-slider.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:41	80639/80639	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:01%20GMT	https://template.wphix.com/shofy-prv/shofy/order.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/order.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:41	107438/107438	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/about.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/about.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:41	82863/82863	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:02%20GMT	https://template.wphix.com/shofy-prv/shofy/register.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/register.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:42	76086/76086	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/forgot.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/forgot.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:42	73857/73857	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:08:54%20GMT	https://template.wphix.com/shofy-prv/shofy/404.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/404.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:42	94045/94045	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/coupon.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/coupon.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:42	93787/93787	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/blog.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/blog.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:42	157026/157026	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/blog-grid.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/blog-grid.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:43	157026/157026	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/blog-list.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/blog-list.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:43	109628/109628	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/blog-details-2.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/blog-details-2.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:43	103729/103729	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/blog-details.html	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/blog-details.html	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:43	20317/20317	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/slider/shape/slider-shape-1.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/slider/shape/slider-shape-1.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:43	1092/1092	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/slider/shape/slider-shape-2.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/slider/shape/slider-shape-2.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:44	769/769	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/slider/shape/slider-shape-3.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/slider/shape/slider-shape-3.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:44	720/720	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/slider/shape/slider-shape-4.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/slider/shape/slider-shape-4.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:44	31344/31344	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/slider/slider-img-1.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/slider/slider-img-1.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:44	62902/62902	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/slider/slider-img-2.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/slider/slider-img-2.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:45	37460/37460	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:09:00%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/slider/slider-img-3.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/slider/slider-img-3.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:45	12627/12627	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:08:58%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-1.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-1.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:45	13723/13723	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:08:58%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-2.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-2.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:45	20943/20943	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:08:58%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-3.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-3.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:45	13478/13478	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:08:58%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-4.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-4.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:46	8361/8361	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Aug%202024%2009:08:58%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-5.png	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/category/product-cat-5.png	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:46	18697/18697	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:59%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/product-2.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/product-2.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:46	33605/33605	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:59%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/product-3.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/product-3.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
01:13:46	26756/26756	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Aug%202024%2009:08:59%20GMT	https://template.wphix.com/shofy-prv/shofy/assets/img/product/product-4.jpg	D:/php1/Theme/template.wphix.com/shofy-prv/shofy/assets/img/product/product-4.jpg	(from https://template.wphix.com/shofy-prv/shofy/index.html)
